1-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 1-ΨΗΦΙΟ;2-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 2-ΨΗΦΙΟ;3-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 3-ΨΗΦΙΟ;4-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 4-ΨΗΦΙΟ
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);88;Οδηγοί μέσων μεταφοράς και χειριστές κινητού εξοπλισμού;911;Πλανόδιοι πωλητές και ασκούντες συναφή επαγγέλματα;9111;Πλανόδιοι πωλητές
9;Ανειδίκευτοι εργάτες, χειρωνάκτες και μικροεπαγγελματίες;91;Πλανόδιοι πωλητές, οικιακοί βοηθοί κ.π.α.ε.;911;Πλανόδιοι πωλητές και ασκούντες συναφή επαγγέλματα;9112;"Πωλητές ""από πόρτα σε πόρτα"" και μέσω τηλεφώνου"
9;Ανειδίκευτοι εργάτες, χειρωνάκτες και μικροεπαγγελματίες;91;Πλανόδιοι πωλητές, οικιακοί βοηθοί κ.π.α.ε.;912;Στιλβωτές υποδημάτων και πρόσωπα που παρέχουν μικροϋπηρεσίες στο δρόμο;9120;Στιλβωτές υποδημάτων και πρόσωπα που παρέχουν μικροϋπηρεσίες στο δρόμο
9;Ανειδίκευτοι εργάτες, χειρωνάκτες και μικροεπαγγελματίες;91;Πλανόδιοι πωλητές, οικιακοί βοηθοί κ.π.α.ε.;913;Οικιακοί βοηθοί, καθαριστές, πλύντες και ασκούντες συναφή επαγγέλματα;9131;Οικιακοί βοηθοί
9;Ανειδίκευτοι εργάτες, χειρωνάκτες και μικροεπαγγελματίες;91;Πλανόδιοι πωλητές, οικιακοί βοηθοί κ.π.α.ε.;913;Οικιακοί βοηθοί, καθαριστές, πλύντες και ασκούντες συναφή επαγγέλματα;9132;Καθαριστές γραφείων, ξενοδοχείων και άλλων χώρων
9;Ανειδίκευτοι εργάτες, χειρωνάκτες και μικροεπαγγελματίες;91;Πλανόδιοι πωλητές, οικιακοί βοηθοί κ.π.α.ε.;913;Οικιακοί βοηθοί, καθαριστές, πλύντες και ασκούντες συναφή επαγγέλματα;9133;Πλύντες στο χέρι και σιδερωτές με χεοροκίνητο σίδερο
9;Ανειδίκευτοι εργάτες, χειρωνάκτες και μικροεπαγγελματίες;91;Πλανόδιοι πωλητές, οικιακοί βοηθοί κ.π.α.ε.;914;Επιστάτες - διαχειριστές κτιρίων, καθαριστές παραθύρων και ασκούντες συναφή επαγγέλματα;9141;Επιστάτες - διαχειριστές κτιρίων
9;Ανειδίκευτοι εργάτες, χειρωνάκτες και μικροεπαγγελματίες;91;Πλανόδιοι πωλητές, οικιακοί βοηθοί κ.π.α.ε.;914;Επιστάτες - διαχειριστές κτιρίων, καθαριστές παραθύρων και ασκούντες συναφή επαγγέλματα;9142;Καθαριστές οχημάτων, παραθύρων και ασκούντες συναφή επαγγέλματα
9;Ανειδίκευτοι εργάτες, χειρωνάκτες και μικροεπαγγελματίες;91;Πλανόδιοι πωλητές, οικιακοί βοηθοί κ.π.α.ε.;915;Αγγελιοφόροι, αχθοφόροι, θυρωροί και ασκούντες συναφή επαγγέλματα;9151;Αγγελιοφόροι, αχθοφόροι αποσκευών και μικροδεμάτων και διανομείς
9;Ανειδίκευτοι εργάτες, χειρωνάκτες και μικροεπαγγελματίες;91;Πλανόδιοι πωλητές, οικιακοί βοηθοί κ.π.α.ε.;915;Αγγελιοφόροι, αχθοφόροι, θυρωροί και ασκούντες συναφή επαγγέλματα;9152;Θυρωροί, φύλακες και ασκούντες συναφή επαγγέλματα
9;Ανειδίκευτοι εργάτες, χειρωνάκτες και μικροεπαγγελματίες;91;Πλανόδιοι πωλητές, οικιακοί βοηθοί κ.π.α.ε.;915;Αγγελιοφόροι, αχθοφόροι, θυρωροί και ασκούντες συναφή επαγγέλματα;9153;Συλλέκτες χρημάτων από αυτόματους πωλητές, καταγραφείς μετρητών και ασκούντες συναφή επαγγέλματα
9;Ανειδίκευτοι εργάτες, χειρωνάκτες και μικροεπαγγελματίες;91;Πλανόδιοι πωλητές, οικιακοί βοηθοί κ.π.α.ε.;916;Συλλέκτες απορριμάτων, οδοκαθαριστές και ασκούντες συναφή επαγγέλματα;9161;Συλλέκτες απορριμάτων 
